"Cash Projections - Statement"
"As Of Date: 11-Sep-2025"
"Run ID: S-693-954-027"

"Cash Account CCY Code","Cash Account Number (Balance)","Account Number (Balance)","Account Name (Balance)","Projected Date","Net Opening Cash Balance","Sweep Balance","Total Settled Amount","Total Projected Amount","Projected Ending Balance","Cash Account Name (Balance)","Settled Purchases","Settled Sales","Settled Securities Lending","Settled Dividend Payments","Settled Interest Payments","Settled Principal Payments","Settled Combined P and I","Settled Maturities/RDM","Settled Corporate Actions","Settled Options/Futures","Settled Miscellaneous","Settled Receipts","Settled Disbursements","Projected Purchases","Projected Sales","Projected Securities Lending","Projected Dividend Payments","Projected Interest Payments","Projected Principal Payments","Projected Combined P and I","Projected Maturities/RDM","Projected Corporate Actions","Projected Options/Futures","Projected Miscellaneous","Projected Receipts","Projected Disbursements","Branch Code","Branch Name"
"USD","0728429943","G 29943","NYLI VP MODERATE ALLOCATION PORTFOLIO COLLATERAL FBO CITIBANK AS PLEDGE","2025-09-15","777000.00","0.00","0.00","0.00","777000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429943","G 29943","NYLI VP MODERATE ALLOCATION PORTFOLIO COLLATERAL FBO CITIBANK AS PLEDGE","2025-09-16","777000.00","0.00","0.00","0.00","777000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429943","G 29943","NYLI VP MODERATE ALLOCATION PORTFOLIO COLLATERAL FBO CITIBANK AS PLEDGE","2025-09-17","777000.00","0.00","0.00","0.00","777000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429944","G 29944","JP MORGAN COLLATERAL FBO NYLI VP CONSERVATIVE ALLOCATION PORTFOLIO AS PLEDGE","2025-09-11","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429944","G 29944","JP MORGAN COLLATERAL FBO NYLI VP CONSERVATIVE ALLOCATION PORTFOLIO AS PLEDGE","2025-09-12","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429944","G 29944","JP MORGAN COLLATERAL FBO NYLI VP CONSERVATIVE ALLOCATION PORTFOLIO AS PLEDGE","2025-09-15","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429944","G 29944","JP MORGAN COLLATERAL FBO NYLI VP CONSERVATIVE ALLOCATION PORTFOLIO AS PLEDGE","2025-09-16","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429944","G 29944","JP MORGAN COLLATERAL FBO NYLI VP CONSERVATIVE ALLOCATION PORTFOLIO AS PLEDGE","2025-09-17","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429945","G 29945","NYLI VP CONSERVATIVE ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-11","1250000.00","0.00","0.00","0.00","1250000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429945","G 29945","NYLI VP CONSERVATIVE ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-12","1250000.00","0.00","0.00","0.00","1250000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429945","G 29945","NYLI VP CONSERVATIVE ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-15","1250000.00","0.00","0.00","0.00","1250000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429945","G 29945","NYLI VP CONSERVATIVE ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-16","1250000.00","0.00","0.00","0.00","1250000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429945","G 29945","NYLI VP CONSERVATIVE ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-17","1250000.00","0.00","0.00","0.00","1250000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429946","G 29946","JP MORGAN COLLATERAL FBO NYLI VP EQUITY ALLOCATION PORTFOLIO AS PLEDGE","2025-09-11","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429946","G 29946","JP MORGAN COLLATERAL FBO NYLI VP EQUITY ALLOCATION PORTFOLIO AS PLEDGE","2025-09-12","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429946","G 29946","JP MORGAN COLLATERAL FBO NYLI VP EQUITY ALLOCATION PORTFOLIO AS PLEDGE","2025-09-15","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429946","G 29946","JP MORGAN COLLATERAL FBO NYLI VP EQUITY ALLOCATION PORTFOLIO AS PLEDGE","2025-09-16","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429946","G 29946","JP MORGAN COLLATERAL FBO NYLI VP EQUITY ALLOCATION PORTFOLIO AS PLEDGE","2025-09-17","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429947","G 29947","NYLI VP EQUITY ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-11","1250000.00","0.00","0.00","0.00","1250000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429947","G 29947","NYLI VP EQUITY ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-12","1250000.00","0.00","0.00","0.00","1250000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429947","G 29947","NYLI VP EQUITY ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-15","1250000.00","0.00","0.00","0.00","1250000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429947","G 29947","NYLI VP EQUITY ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-16","1250000.00","0.00","0.00","0.00","1250000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429947","G 29947","NYLI VP EQUITY ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-17","1250000.00","0.00","0.00","0.00","1250000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429948","G 29948","JP MORGAN COLLATERAL FBO NYLI VP GROWTH ALLOCATION PORTFOLIO AS PLEDGE","2025-09-11","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429948","G 29948","JP MORGAN COLLATERAL FBO NYLI VP GROWTH ALLOCATION PORTFOLIO AS PLEDGE","2025-09-12","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429948","G 29948","JP MORGAN COLLATERAL FBO NYLI VP GROWTH ALLOCATION PORTFOLIO AS PLEDGE","2025-09-15","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429948","G 29948","JP MORGAN COLLATERAL FBO NYLI VP GROWTH ALLOCATION PORTFOLIO AS PLEDGE","2025-09-16","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429948","G 29948","JP MORGAN COLLATERAL FBO NYLI VP GROWTH ALLOCATION PORTFOLIO AS PLEDGE","2025-09-17","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429949","G 29949","NYLI VP GROWTH ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-11","1200000.00","0.00","0.00","0.00","1200000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429949","G 29949","NYLI VP GROWTH ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-12","1200000.00","0.00","0.00","0.00","1200000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429949","G 29949","NYLI VP GROWTH ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-15","1200000.00","0.00","0.00","0.00","1200000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429949","G 29949","NYLI VP GROWTH ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-16","1200000.00","0.00","0.00","0.00","1200000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429949","G 29949","NYLI VP GROWTH ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-17","1200000.00","0.00","0.00","0.00","1200000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429950","G 29950","JP MORGAN COLLATERAL FBO NYLI VP MODERATE ALLOCATION PORTFOLIO AS PLEDGE","2025-09-11","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429950","G 29950","JP MORGAN COLLATERAL FBO NYLI VP MODERATE ALLOCATION PORTFOLIO AS PLEDGE","2025-09-12","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429950","G 29950","JP MORGAN COLLATERAL FBO NYLI VP MODERATE ALLOCATION PORTFOLIO AS PLEDGE","2025-09-15","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429950","G 29950","JP MORGAN COLLATERAL FBO NYLI VP MODERATE ALLOCATION PORTFOLIO AS PLEDGE","2025-09-16","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429950","G 29950","JP MORGAN COLLATERAL FBO NYLI VP MODERATE ALLOCATION PORTFOLIO AS PLEDGE","2025-09-17","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429951","G 29951","NYLI VP MODERATE ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-11","1100000.00","0.00","0.00","0.00","1100000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429951","G 29951","NYLI VP MODERATE ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-12","1100000.00","0.00","0.00","0.00","1100000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429951","G 29951","NYLI VP MODERATE ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-15","1100000.00","0.00","0.00","0.00","1100000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429951","G 29951","NYLI VP MODERATE ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-16","1100000.00","0.00","0.00","0.00","1100000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429951","G 29951","NYLI VP MODERATE ALLOCATION PORTFOLIO COLLATERAL FBO JP MORGAN AS PLEDGEE","2025-09-17","1100000.00","0.00","0.00","0.00","1100000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429954","G 29954","BAML COLLATERAL FBO NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO AS PLEDGE","2025-09-11","450000.00","0.00","0.00","0.00","450000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429954","G 29954","BAML COLLATERAL FBO NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO AS PLEDGE","2025-09-12","450000.00","0.00","0.00","0.00","450000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429954","G 29954","BAML COLLATERAL FBO NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO AS PLEDGE","2025-09-15","450000.00","0.00","0.00","0.00","450000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429954","G 29954","BAML COLLATERAL FBO NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO AS PLEDGE","2025-09-16","450000.00","0.00","0.00","0.00","450000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429954","G 29954","BAML COLLATERAL FBO NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO AS PLEDGE","2025-09-17","450000.00","0.00","0.00","0.00","450000.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429955","G 29955","NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO COLLATERAL FBO BAML AS PLEDGE","2025-09-11","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429955","G 29955","NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO COLLATERAL FBO BAML AS PLEDGE","2025-09-12","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429955","G 29955","NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO COLLATERAL FBO BAML AS PLEDGE","2025-09-15","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429955","G 29955","NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO COLLATERAL FBO BAML AS PLEDGE","2025-09-16","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429955","G 29955","NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO COLLATERAL FBO BAML AS PLEDGE","2025-09-17","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429956","G 29956","MORGAN STANLEY COLLATERAL FBO NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO AS PLEDGEE","2025-09-11","0.01","0.00","0.00","0.00","0.01","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429956","G 29956","MORGAN STANLEY COLLATERAL FBO NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO AS PLEDGEE","2025-09-12","0.01","0.00","0.00","0.00","0.01","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429956","G 29956","MORGAN STANLEY COLLATERAL FBO NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO AS PLEDGEE","2025-09-15","0.01","0.00","0.00","0.00","0.01","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429956","G 29956","MORGAN STANLEY COLLATERAL FBO NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO AS PLEDGEE","2025-09-16","0.01","0.00","0.00","0.00","0.01","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429956","G 29956","MORGAN STANLEY COLLATERAL FBO NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO AS PLEDGEE","2025-09-17","0.01","0.00","0.00","0.00","0.01","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429957","G 29957","NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO COLLATERAL FBO MORGAN STANLEY AS PLEDGEE","2025-09-11","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728429957","G 29957","NYLI VP IQ HEDGE MULTI-STRATEGY PORTFOLIO COLLATERAL FBO MORGAN STANLEY AS PLEDGEE","2025-09-12","0.00","0.00","0.00","0.00","0.00","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
