IndexIQ Advisors LLC
EOD IQ Funds
Report Date: 9/11/2025 6:30:07 PM
Portfolio,Currency,Quantity,NotionalCost,Price,MarketVal/Notional Val,Ticker,BR,SecType,Underlying Ticker
IQSU,USD     ,1858,0.00,225.72,"419,388",FERG,,CSUS           ,FERG
IQSM,USD     ,6015,0.00,334.59,"2,012,559",FFIV,,CSUS           ,FFIV
HFXI,EUR     ,4063,0.00,112.05,"455,259",FGR FP,,CSFR           ,FGR FP
IQSU,USD     ,5452,0.00,135.7,"739,836",FI,,CSUS           ,FI
IQSU,USD     ,235,0.00,1596.56,"375,192",FICO,,CSUS           ,FICO
IQSU,USD     ,5189,0.00,67.71,"351,347",FIS,,CSUS           ,FIS
IQSU,USD     ,6506,0.00,45.27,"294,527",FITB,,CSUS           ,FITB
IQSM,USD     ,3673,0.00,764.91,"2,809,514",FIX,,CSUS           ,FIX
QAI,USD     ,2722500,0.00,24.165,"65,789,213",FLBL,,CSUS           ,FLBL
VP Mutual Fund,USD     ,818913,0.00,24.165,"19,789,033",FLBL,,CSUS           ,FLBL
QAI,USD     ,155554,"3,762,851.26",24.165,"3,758,962",FLBL SWAP,,SPUS           ,FLBL
VP Mutual Fund,USD     ,46013,"1,113,054.47",24.165,"1,111,904",FLBL SWAP,,SPUS           ,FLBL
QAI,USD     ,155554,"3,762,851.26",24.1650000000,"3,758,962",FLBL SWAP ML,,SPUS           ,FLBL
VP Mutual Fund,USD     ,46013,"1,113,054.47",24.1650000000,"1,111,904",FLBL SWAP ML,,SPUS           ,FLBL
IQSM,USD     ,39911,0.00,57.73,"2,304,062",FLEX,,CSUS           ,FLEX
QAI,USD     ,277911,0.00,38.21,"10,618,979",FLIN,,CSUS           ,FLIN
VP Mutual Fund,USD     ,83594,0.00,38.21,"3,194,127",FLIN,,CSUS           ,FLIN
QAI,USD     ,16019,"597,188.32",38.21,"612,086",FLIN SWAP,,SPUS           ,FLIN
VP Mutual Fund,USD     ,4863,"181,292.64",38.21,"185,815",FLIN SWAP,,SPUS           ,FLIN
QAI,USD     ,16019,"597,188.32",38.2100000000,"612,086",FLIN SWAP ML,,SPUS           ,FLIN
VP Mutual Fund,USD     ,4863,"181,292.64",38.2100000000,"185,815",FLIN SWAP ML,,SPUS           ,FLIN
QAI,USD     ,2303183,0.00,50.92,"117,278,078",FLOT,,CSUS           ,FLOT
VP Mutual Fund,USD     ,692784,0.00,50.92,"35,276,561",FLOT,,CSUS           ,FLOT
QAI,USD     ,131596,"6,717,975.80",50.92,"6,700,868",FLOT SWAP,,SPUS           ,FLOT
VP Mutual Fund,USD     ,38926,"1,987,172.30",50.92,"1,982,112",FLOT SWAP,,SPUS           ,FLOT
QAI,USD     ,131596,"6,717,975.80",50.9200000000,"6,700,868",FLOT SWAP ML,,SPUS           ,FLOT
VP Mutual Fund,USD     ,38926,"1,987,172.30",50.9200000000,"1,982,112",FLOT SWAP ML,,SPUS           ,FLOT
QAI,USD     ,1174259,0.00,30.77,"36,131,949",FLRN,,CSUS           ,FLRN
VP Mutual Fund,USD     ,353210,0.00,30.77,"10,868,272",FLRN,,CSUS           ,FLRN
QAI,USD     ,66174,"2,040,144.42",30.77,"2,036,174",FLRN SWAP,,SPUS           ,FLRN
VP Mutual Fund,USD     ,19846,"611,852.18",30.77,"610,661",FLRN SWAP,,SPUS           ,FLRN
QAI,USD     ,66174,"2,040,144.42",30.7700000000,"2,036,174",FLRN SWAP ML,,SPUS           ,FLRN
VP Mutual Fund,USD     ,19846,"611,852.18",30.7700000000,"610,661",FLRN SWAP ML,,SPUS           ,FLRN
IQSM,USD     ,13744,0.00,56.66,"778,735",FLS,,CSUS           ,FLS
HFXI,EUR     ,11564,0.00,42.79,"494,824",FME GR,,CSDE           ,FME GR
IQSI,EUR     ,3695,0.00,42.79,"158,109",FME GR,,CSDE           ,FME GR
HFXI,AUD     ,85040,0.00,18.64,"1,585,146",FMG AU,,CSAU           ,FMG AU
IQSM,USD     ,3785,0.00,362.16,"1,370,776",FN,,CSUS           ,FN
IQSM,USD     ,11111,0.00,90.42,"1,004,657",FND,,CSUS           ,FND
HFXI,EUR     ,21625,0.00,15.095,"326,429",FORTUM FH,,CSFI           ,FORTUM FH
WRND,EUR     ,36,0.00,40,"1,440",FPE3 GY,,CSDE           ,FPE3 GY
HFXI,NZD     ,29785,0.00,38.43,"1,144,638",FPH NZ,,CSNZ           ,FPH NZ
HFXI,EUR     ,21934,0.00,47.1,"1,033,091",FRE GR,,CSDE           ,FRE GR
IQSI,EUR     ,7255,0.00,47.1,"341,711",FRE GR,,CSDE           ,FRE GR
IQSI,GBP     ,3228,0.00,21.9600000000,"70,887",FRES LN,,CSGB           ,FRES LN
IQSM,USD     ,8145,0.00,101.8,"829,161",FRT,,CSUS           ,FRT
IQSM,USD     ,43814,0.00,40.3,"1,765,704",FTI,,CSUS           ,FTI
IQSU,USD     ,6084,0.00,80.89,"492,135",FTNT,,CSUS           ,FTNT
LRND,USD     ,363,0.00,80.89,"29,363",FTNT,,CSUS           ,FTNT
WRND,USD     ,151,0.00,80.89,"12,214",FTNT,,CSUS           ,FTNT
IQSU,USD     ,3306,0.00,49.57,"163,878",FTV,,CSUS           ,FTV
IQSI,USD     ,1027,0.00,186.115,"191,140",FUTU,,CSUS           ,FUTU
QAI,USD     ,-159623,"-17,238,485.89",108.29,"-17,285,575",FXE SWAP,,SPUS           ,FXE
VP Mutual Fund,USD     ,-47429,"-5,122,094.86",108.29,"-5,136,086",FXE SWAP,,SPUS           ,FXE
QAI,USD     ,-159623,"-17,238,485.89",108.2900000000,"-17,285,575",FXE SWAP ML,,SPUS           ,FXE
VP Mutual Fund,USD     ,-47429,"-5,122,094.86",108.2900000000,"-5,136,086",FXE SWAP ML,,SPUS           ,FXE
IQSM,USD     ,24233,0.00,37.49,"908,495",FYBR,,CSUS           ,FYBR
IQSM,USD     ,16727,0.00,43.33,"724,781",G,,CSUS           ,G
HFXI,EUR     ,55383,0.00,32.95,"1,824,870",G IM,,CSIT           ,G IM
IQSI,EUR     ,15999,0.00,32.95,"527,167",G IM,,CSIT           ,G IM
HFXI,EUR     ,8611,0.00,64.05,"551,535",G1A GR,,CSDE           ,G1A GR
WRND,EUR     ,118,0.00,64.05,"7,558",G1A GR,,CSDE           ,G1A GR
HFXI,EUR     ,4027,0.00,110.4,"444,581",G24 GR,,CSDE           ,G24 GR
HFXI,EUR     ,24365,0.00,15.88,"386,916",GALP PL,,CSPT           ,GALP PL
IQSM,USD     ,20914,0.00,24.23,"506,746",GAP,,CSUS           ,GAP
HFXI,EUR     ,5165,0.00,76.05,"392,798",GBLB BB,,CSBE           ,GBLB BB
HFXI,USD     ,-54662452,0.00,1.2577000000,"-68,748,966",GBPUSD 10/02/2025,,FWD            ,FWD_GBP_USD
IQSU,USD     ,10540,0.00,281.56,"2,967,642",GE,,CSUS           ,GE
HFXI,CHF     ,1738,0.00,599.2,"1,041,410",GEBN SW,,CSCH           ,GEBN SW
IQSI,CHF     ,581,0.00,599.2,"348,135",GEBN SW,,CSCH           ,GEBN SW
IQSM,USD     ,56873,0.00,29.67,"1,687,422",GEN,,CSUS           ,GEN
IQSU,USD     ,5287,0.00,29.67,"156,865",GEN,,CSUS           ,GEN
HFXI,SGD     ,472372,0.00,0.76,"359,003",GENS SP,,CSSG           ,GENS SP
WRND,TRY     ,338,0.00,42.9,"14,500",GESAN TI,,CSTR           ,GESAN TI
HFXI,EUR     ,22494,0.00,15.74,"354,056",GET FP,,CSFR           ,GET FP
HFXI,SEK     ,12515,0.00,212.5,"2,659,438",GETIB SS,,CSSE           ,GETIB SS
IQSU,USD     ,2704,0.00,634.15,"1,714,742",GEV,,CSUS           ,GEV
HFXI,EUR     ,3602,0.00,84.3,"303,649",GFC FP,,CSFR           ,GFC FP
IQSM,USD     ,17469,0.00,86.06,"1,503,382",GGG,,CSUS           ,GGG
LRND,USD     ,105,0.00,86.06,"9,036",GGG,,CSUS           ,GGG
IQSU,USD     ,12221,0.00,117.86,"1,440,367",GILD,,CSUS           ,GILD
IQSU,USD     ,5391,0.00,50.61,"272,839",GIS,,CSUS           ,GIS
HFXI,CHF     ,396,0.00,3421,"1,354,716",GIVN SW,,CSCH           ,GIVN SW
IQSI,CHF     ,165,0.00,3421,"564,465",GIVN SW,,CSCH           ,GIVN SW
IQSI,NOK     ,3197,0.00,283,"904,751",GJF NO,,CSNO           ,GJF NO
IQSM,USD     ,5745,0.00,87.47,"502,515",GKOS,,CSUS           ,GKOS
IQSM,USD     ,8683,0.00,142.49,"1,237,241",GL,,CSUS           ,GL
IQSI,USD     ,1696,0.00,36.65,"62,158",GLBE,,CSUS           ,GLBE
HFXI,EUR     ,36284,0.00,57.6,"2,089,958",GLE FP,,CSFR           ,GLE FP
HFXI,GBP     ,536101,0.00,2.98600000000,"1,600,798",GLEN LN,,CSGB           ,GLEN LN
IQSM,USD     ,4512,0.00,58.5,"263,952",GLOB,,CSUS           ,GLOB
IQSU,USD     ,7591,0.00,75.47,"572,893",GLW,,CSUS           ,GLW
HFXI,DKK     ,3181,0.00,1821.5,"5,794,192",GMAB DC,,CSDK           ,GMAB DC
IQSI,DKK     ,1142,0.00,1821.5,"2,080,153",GMAB DC,,CSDK           ,GMAB DC
WRND,DKK     ,46,0.00,1821.5,"83,789",GMAB DC,,CSDK           ,GMAB DC
HFXI,AUD     ,103183,0.00,33.71,"3,478,299",GMG AU,,CSAU           ,GMG AU
IQSI,AUD     ,34922,0.00,33.71,"1,177,221",GMG AU,,CSAU           ,GMG AU
LRND,USD     ,38,0.00,187.86,"7,139",GNRC,,CSUS           ,GNRC
IQSM,USD     ,23621,0.00,28.41,"671,073",GNTX,,CSUS           ,GNTX
LRND,USD     ,161,0.00,28.41,"4,574",GNTX,,CSUS           ,GNTX
IQSU,USD     ,32606,0.00,240.78,"7,850,873",GOOG,,CSUS           ,GOOG
IQSU,USD     ,37160,0.00,240.37,"8,932,149",GOOGL,,CSUS           ,GOOGL
LRND,USD     ,2009,0.00,240.37,"482,903",GOOGL,,CSUS           ,GOOGL
WRND,USD     ,1838,0.00,240.37,"441,800",GOOGL,,CSUS           ,GOOGL
IQSM,USD     ,31203,0.00,21.06,"657,135",GPK,,CSUS           ,GPK
IQSU,USD     ,2389,0.00,86.68,"207,079",GPN,,CSUS           ,GPN
HFXI,AUD     ,160941,0.00,5.47,"880,347",GPT AU,,CSAU           ,GPT AU
IQSI,AUD     ,33654,0.00,5.47,"184,087",GPT AU,,CSAU           ,GPT AU
HFXI,EUR     ,23895,0.00,12.225,"292,116",GRF SM,,CSES           ,GRF SM
HFXI,GBP     ,202037,0.00,15.17500000000,"3,065,911",GSK LN,,CSGB           ,GSK LN
IQSI,GBP     ,73292,0.00,15.17500000000,"1,112,206",GSK LN,,CSGB           ,GSK LN
WRND,GBP     ,2929,0.00,15.17500000000,"44,448",GSK LN,,CSGB           ,GSK LN
IQSM,USD     ,13606,0.00,49.74,"676,762",GTLB,,CSUS           ,GTLB
IQSM,USD     ,4762,0.00,199.89,"951,876",GTLS,,CSUS           ,GTLS
MNA,USD     ,42529,0.00,199.89,"8,501,122",GTLS,,CSUS           ,GTLS
IQSM,USD     ,8264,0.00,253.19,"2,092,362",GWRE,,CSUS           ,GWRE
IQSU,USD     ,439,0.00,1014.69,"445,449",GWW,,CSUS           ,GWW
IQSM,USD     ,4240,0.00,145.82,"618,277",H,,CSUS           ,H
IQSU,USD     ,8437,0.00,22.31,"188,229",HAL,,CSUS           ,HAL
IQSM,USD     ,12805,0.00,77.53,"992,772",HALO,,CSUS           ,HALO
LRND,USD     ,80,0.00,77.53,"6,202",HALO,,CSUS           ,HALO
IQSM,USD     ,13526,0.00,79.95,"1,081,404",HAS,,CSUS           ,HAS
IQSU,USD     ,14287,0.00,17.74,"253,451",HBAN,,CSUS           ,HBAN
MNA,USD     ,-208670,"-3,718,317.62",17.74,"-3,701,806",HBAN SWAP,,SPUS           ,HBAN US
IQSU,USD     ,9771,0.00,423.42,"4,137,237",HD,,CSUS           ,HD
WRND,USD     ,26,0.00,320.82,"8,341",HEI,,CSUS           ,HEI
HFXI,EUR     ,6551,0.00,208,"1,362,608",HEI GR,,CSDE           ,HEI GR
IQSI,EUR     ,2240,0.00,208,"465,920",HEI GR,,CSDE           ,HEI GR
HFXI,EUR     ,15043,0.00,66.5,"1,000,360",HEIA NA,,CSNL           ,HEIA NA
HFXI,EUR     ,7037,0.00,58.95,"414,831",HEIO NA,,CSNL           ,HEIO NA
WRND,TRY     ,6192,0.00,3.7,"22,910",HEKTS TI,,CSTR           ,HEKTS TI
HFXI,CHF     ,2344,0.00,199.1,"466,690",HELN SW,,CSCH           ,HELN SW
HFXI,EUR     ,5741,0.00,67.45,"387,230",HEN GR,,CSDE           ,HEN GR
HFXI,EUR     ,8897,0.00,74.12,"659,446",HEN3 GR,,CSDE           ,HEN3 GR
HFXI,SEK     ,110928,0.00,108.85,"12,074,513",HEXAB SS,,CSSE           ,HEXAB SS
IQSI,SEK     ,36347,0.00,108.85,"3,956,371",HEXAB SS,,CSSE           ,HEXAB SS
WRND,SEK     ,1718,0.00,108.85,"187,004",HEXAB SS,,CSSE           ,HEXAB SS
IQSU,USD     ,2783,0.00,133.22,"370,751",HIG,,CSUS           ,HIG
IQSI,GBP     ,2784,0.00,16.6000000000,"46,214",HIK LN,,CSGB           ,HIK LN
IQSM,USD     ,19265,0.00,51.76,"997,156",HIMS,,CSUS           ,HIMS
HFXI,USD     ,-83319040,0.00,949.4999885585,"-79,111,427,527",HKDUSD10/03/2025,,FWD            ,FWD_HKD_USD
HFXI,USD     ,65313,0.00,6.4,"418,003",HKL SP,,CSSG           ,HKL SP
IQSI,EUR     ,116,0.00,118.8,"13,781",HLAG GR,,CSDE           ,HLAG GR
HFXI,GBP     ,20019,0.00,33.3200000000,"667,033",HLMA LN,,CSGB           ,HLMA LN
IQSI,GBP     ,6642,0.00,33.3200000000,"221,311",HLMA LN,,CSGB           ,HLMA LN
HFXI,GBP     ,454108,0.00,3.64100000000,"1,653,407",HLN LN,,CSGB           ,HLN LN
IQSI,GBP     ,159369,0.00,3.64100000000,"580,263",HLN LN,,CSGB           ,HLN LN
IQSU,USD     ,2314,0.00,278.22,"643,801",HLT,,CSUS           ,HLT
HFXI,SEK     ,26986,0.00,147.8,"3,988,531",HMB SS,,CSSE           ,HMB SS
IQSI,SEK     ,9762,0.00,147.8,"1,442,824",HMB SS,,CSSE           ,HMB SS
MNA,USD     ,-67649,"-3,125,895.39",46.03,"-3,113,883",HNI SWAP,,SPUS           ,HNI
HFXI,EUR     ,3290,0.00,241.2,"793,548",HNR1 GR,,CSDE           ,HNR1 GR
HFXI,EUR     ,4613,0.00,243.7,"1,124,188",HO FP,,CSFR           ,HO FP
IQSI,SEK     ,1318,0.00,358,"471,844",HOLMB SS,,CSSE           ,HOLMB SS
HFXI,CHF     ,25142,0.00,69.68,"1,751,895",HOLN SW,,CSCH           ,HOLN SW
IQSU,USD     ,2178,0.00,66.38,"144,576",HOLX,,CSUS           ,HOLX
MNA,USD     ,58658,0.00,13.07,"766,660",HONE,,CSUS           ,HONE
IQSU,USD     ,12851,0.00,24.86,"319,476",HPE,,CSUS           ,HPE
IQSU,USD     ,9245,0.00,28.34,"262,003",HPQ,,CSUS           ,HPQ
IQSM,USD     ,36526,0.00,18.31,"668,791",HR,,CSUS           ,HR
IQSM,USD     ,13854,0.00,52.13,"722,209",HRB,,CSUS           ,HRB
IQSU,USD     ,2872,0.00,25.42,"73,006",HRL,,CSUS           ,HRL
HFXI,GBP     ,873525,0.00,10.11800000000,"8,838,326",HSBA LN,,CSGB           ,HSBA LN
IQSM,USD     ,11690,0.00,69.55,"813,040",HSIC,,CSUS           ,HSIC
IQSM,USD     ,72463,0.00,17.68,"1,281,146",HST,,CSUS           ,HST
IQSU,USD     ,1467,0.00,185.55,"272,202",HSY,,CSUS           ,HSY
LRND,USD     ,88,0.00,185.55,"16,328",HSY,,CSUS           ,HSY
IQSU,USD     ,491,0.00,496.79,"243,924",HUBS,,CSUS           ,HUBS
IQSI,EUR     ,1839,0.00,30.26,"55,648",HUH1V FH,,CSFI           ,HUH1V FH
IQSU,USD     ,1175,0.00,278.72,"327,496",HUM,,CSUS           ,HUM
IQSI,SEK     ,6791,0.00,51.66,"350,823",HUSQB SS,,CSSE           ,HUSQB SS
HFXI,GBP     ,31793,0.00,8.37500000000,"266,266",HWDN LN,,CSGB           ,HWDN LN
IQSU,USD     ,3945,0.00,184.21,"726,708",HWM,,CSUS           ,HWM
HFXI,AUD     ,125314,0.00,8.67,"1,086,472",IAG AU,,CSAU           ,IAG AU
IQSI,AUD     ,41704,0.00,8.67,"361,574",IAG AU,,CSAU           ,IAG AU
HFXI,EUR     ,343059,0.00,15.675,"5,377,450",IBE SM,,CSES           ,IBE SM
IQSI,EUR     ,104135,0.00,15.675,"1,632,316",IBE SM,,CSES           ,IBE SM
WRND,USD     ,181,0.00,257.01,"46,519",IBM,,CSUS           ,IBM
IQSU,USD     ,5559,0.00,176.17,"979,329",ICE,,CSUS           ,ICE
HFXI,GBP     ,14638,0.00,22.6200000000,"331,112",ICG LN,,CSGB           ,ICG LN
IQSI,GBP     ,5126,0.00,22.6200000000,"115,950",ICG LN,,CSGB           ,ICG LN
HFXI,ILS     ,57574,0.00,20.5500000000,"1,183,146",ICL IT,,CSIL           ,ICL IT
QAI,USD     ,227486,0.00,97.37,"22,150,312",ICVT,,CSUS           ,ICVT
VP Mutual Fund,USD     ,68427,0.00,97.37,"6,662,737",ICVT,,CSUS           ,ICVT
QAI,USD     ,13113,"1,238,522.85",97.37,"1,276,813",ICVT SWAP,,SPUS           ,ICVT
VP Mutual Fund,USD     ,3981,"376,005.45",97.37,"387,630",ICVT SWAP,,SPUS           ,ICVT
QAI,USD     ,13113,"1,238,522.85",97.3700000000,"1,276,813",ICVT SWAP ML,,SPUS           ,ICVT
VP Mutual Fund,USD     ,3981,"376,005.45",97.3700000000,"387,630",ICVT SWAP ML,,SPUS           ,ICVT
IQSU,USD     ,782,0.00,645.16,"504,515",IDXX,,CSUS           ,IDXX
QAI,USD     ,-60442,"-5,811,498.30",97.26,"-5,878,589",IEF SWAP,,SPUS           ,IEF
VP Mutual Fund,USD     ,-17959,"-1,726,757.85",97.26,"-1,746,692",IEF SWAP,,SPUS           ,IEF
QAI,USD     ,-60442,"-5,811,498.30",97.2600000000,"-5,878,589",IEF SWAP ML,,SPUS           ,IEF
VP Mutual Fund,USD     ,-17959,"-1,726,757.85",97.2600000000,"-1,746,692",IEF SWAP ML,,SPUS           ,IEF
IQSI,USD     ,13523,"1,107,128.01",87.35,"1,181,234",IEFA SWAP,,SPUS           ,IEFA
HFXI,AUD     ,17966,0.00,5.32,"95,579",IEL AU,,CSAU           ,IEL AU
LRND,USD     ,48,0.00,164.49,"7,896",IEX,,CSUS           ,IEX
WRND,USD     ,16,0.00,164.49,"2,632",IEX,,CSUS           ,IEX
IQSU,USD     ,2466,0.00,66.35,"163,619",IFF,,CSUS           ,IFF
IQSI,NZD     ,16132,0.00,12.45,"200,843",IFT NZ,,CSNZ           ,IFT NZ
HFXI,EUR     ,65155,0.00,31.92,"2,079,748",IFX GR,,CSDE           ,IFX GR
IQSI,EUR     ,22968,0.00,31.92,"733,139",IFX GR,,CSDE           ,IFX GR
QAI,USD     ,-58838,"-2,495,025.39",42.83,"-2,520,032",IGOV SWAP,,SPUS           ,IGOV
VP Mutual Fund,USD     ,-17868,"-757,692.54",42.83,"-765,286",IGOV SWAP,,SPUS           ,IGOV
QAI,USD     ,-58838,"-2,495,025.39",42.8300000000,"-2,520,032",IGOV SWAP ML,,SPUS           ,IGOV
VP Mutual Fund,USD     ,-17868,"-757,692.54",42.8300000000,"-765,286",IGOV SWAP ML,,SPUS           ,IGOV
IQSI,GBP     ,2584,0.00,90.0600000000,"232,715",IHG LN,,CSGB           ,IHG LN
HFXI,GBP     ,47518,0.00,38.5300000000,"1,830,869",III LN,,CSGB           ,III LN
IQSI,GBP     ,16865,0.00,38.5300000000,"649,808",III LN,,CSGB           ,III LN
MNA,CAD     ,522337,0.00,13.36,"6,978,422",IIP-U CN,,CSCA           ,IIP-U CN
QAI,USD     ,288004,0.00,120.1,"34,589,280",IJR,,CSUS           ,IJR
VP Mutual Fund,USD     ,86630,0.00,120.1,"10,404,263",IJR,,CSUS           ,IJR
QAI,USD     ,16230,"1,915,789.20",120.1,"1,949,223",IJR SWAP,,SPUS           ,IJR US
VP Mutual Fund,USD     ,5040,"594,921.60",120.1,"605,304",IJR SWAP,,SPUS           ,IJR US
QAI,USD     ,16402,"1,936,092.08",120.1000000000,"1,969,880",IJR SWAP ML,,SPUS           ,IJR US
VP Mutual Fund,USD     ,4995,"589,609.80",120.1000000000,"599,900",IJR SWAP ML,,SPUS           ,IJR US
HFXI,USD     ,-15642429,0.00,902.7499931391,"-14,121,202,672",ILSUSD 10/03/2025,,FWD            ,FWD_ILS_USD
HFXI,GBP     ,39732,0.00,31.8600000000,"1,265,862",IMB LN,,CSGB           ,IMB LN
HFXI,GBP     ,14929,0.00,22.9600000000,"342,770",IMI LN,,CSGB           ,IMI LN
MNA,USD     ,26440,0.00,14.52,"383,909",IMXI,,CSUS           ,IMXI
LRND,USD     ,121,0.00,86.17,"10,427",INCY,,CSUS           ,INCY
WRND,USD     ,42,0.00,86.17,"3,619",INCY,,CSUS           ,INCY
HFXI,SEK     ,17433,0.00,234.4,"4,086,295",INDT SS,,CSSE           ,INDT SS
IQSI,SEK     ,4705,0.00,234.4,"1,102,852",INDT SS,,CSSE           ,INDT SS
HFXI,SEK     ,17731,0.00,371.6,"6,588,840",INDUA SS,,CSSE           ,INDUA SS
HFXI,GBP     ,70286,0.00,8.86400000000,"623,015",INF LN,,CSGB           ,INF LN
IQSI,GBP     ,23301,0.00,8.86400000000,"206,540",INF LN,,CSGB           ,INF LN
IQSM,USD     ,11675,0.00,24.8,"289,540",INFA,,CSUS           ,INFA
MNA,USD     ,315093,0.00,24.8,"7,814,306",INFA,,CSUS           ,INFA
HFXI,EUR     ,153536,0.00,21.25,"3,262,640",INGA NA,,CSNL           ,INGA NA
IQSI,EUR     ,57815,0.00,21.25,"1,228,569",INGA NA,,CSNL           ,INGA NA
IQSM,USD     ,6705,0.00,126.88,"850,730",INGR,,CSUS           ,INGR
LRND,USD     ,44,0.00,126.88,"5,583",INGR,,CSUS           ,INGR
HFXI,EUR     ,14121,0.00,11.12,"157,026",INPST NA,,CSNL           ,INPST NA
IQSI,EUR     ,4227,0.00,11.12,"47,004",INPST NA,,CSNL           ,INPST NA
IQSM,USD     ,18651,0.00,145.785,"2,719,036",INSM,,CSUS           ,INSM
LRND,USD     ,126,0.00,145.785,"18,369",INSM,,CSUS           ,INSM
IQSU,USD     ,42828,0.00,24.61,"1,053,997",INTC,,CSUS           ,INTC
IQSU,USD     ,2695,0.00,660.52,"1,780,101",INTU,,CSUS           ,INTU
LRND,USD     ,129,0.00,660.52,"85,207",INTU,,CSUS           ,INTU
WRND,USD     ,54,0.00,660.52,"35,668",INTU,,CSUS           ,INTU
HFXI,SEK     ,115674,0.00,285.45,"33,019,143",INVEB SS,,CSSE           ,INVEB SS
IQSU,USD     ,5621,0.00,30.62,"172,115",INVH,,CSUS           ,INVH
LRND,USD     ,115,0.00,64.04,"7,365",IONS,,CSUS           ,IONS
IQSM,USD     ,38881,0.00,26.7,"1,038,123",IPG,,CSUS           ,IPG
IQSU,USD     ,3926,0.00,81.02,"318,085",IR,,CSUS           ,IR
IQSU,USD     ,2880,0.00,98.83,"284,630",IRM,,CSUS           ,IRM
HFXI,EUR     ,822847,0.00,5.473,"4,503,442",ISP IM,,CSIT           ,ISP IM
IQSI,EUR     ,260068,0.00,5.473,"1,423,352",ISP IM,,CSIT           ,ISP IM
IQSU,USD     ,3539,0.00,455.85,"1,613,253",ISRG,,CSUS           ,ISRG
WRND,USD     ,76,0.00,455.85,"34,645",ISRG,,CSUS           ,ISRG
IQSU,USD     ,733,0.00,241.12,"176,741",IT,,CSUS           ,IT
HFXI,GBP     ,8607,0.00,46.6400000000,"401,430",ITRK LN,,CSGB           ,ITRK LN
IQSI,GBP     ,2819,0.00,46.6400000000,"131,478",ITRK LN,,CSGB           ,ITRK LN
IQSM,USD     ,8487,0.00,178.47,"1,514,675",ITT,,CSUS           ,ITT
LRND,USD     ,50,0.00,178.47,"8,924",ITT,,CSUS           ,ITT
IQSU,USD     ,2883,0.00,266.37,"767,945",ITW,,CSUS           ,ITW
LRND,USD     ,166,0.00,266.37,"44,217",ITW,,CSUS           ,ITW
WRND,USD     ,62,0.00,266.37,"16,515",ITW,,CSUS           ,ITW
HFXI,EUR     ,54487,0.00,46.64,"2,541,274",ITX SM,,CSES           ,ITX SM
IQSM,USD     ,6184,0.00,128.46,"794,397",JAZZ,,CSUS           ,JAZZ
IQSU,USD     ,768,0.00,141.45,"108,634",JBHT,,CSUS           ,JBHT
IQSU,USD     ,6441,0.00,107.82,"694,469",JCI,,CSUS           ,JCI
HFXI,GBP     ,153304,0.00,0.925200000000,"141,837",JD/ LN,,CSGB           ,JD/ LN
IQSI,GBP     ,43298,0.00,0.925200000000,"40,059",JD/ LN,,CSGB           ,JD/ LN
MNA,EUR     ,251786,0.00,31.22,"7,860,759",JDEP NA,,CSNL           ,JDEP NA
QAI,USD     ,176246,0.00,57.25,"10,090,084",JEPI,,CSUS           ,JEPI
VP Mutual Fund,USD     ,53014,0.00,57.25,"3,035,052",JEPI,,CSUS           ,JEPI
QAI,USD     ,10470,"598,360.50",57.25,"599,408",JEPI SWAP,,SPUS           ,JEPI
VP Mutual Fund,USD     ,3084,"176,250.60",57.25,"176,559",JEPI SWAP,,SPUS           ,JEPI
QAI,USD     ,10470,"598,360.50",57.2500000000,"599,408",JEPI SWAP ML,,SPUS           ,JEPI
VP Mutual Fund,USD     ,3084,"176,250.60",57.2500000000,"176,559",JEPI SWAP ML,,SPUS           ,JEPI
QAI,USD     ,74,0.00,56.41,"4,174",JEPQ,,CSUS           ,JEPQ
VP Mutual Fund,USD     ,22,0.00,56.41,"1,241",JEPQ,,CSUS           ,JEPQ
QAI,USD     ,4,222.72,56.41,226,JEPQ SWAP,,SPUS           ,JEPQ
VP Mutual Fund,USD     ,1,55.68,56.41,56,JEPQ SWAP,,SPUS           ,JEPQ
QAI,USD     ,4,222.72,56.4100000000,226,JEPQ SWAP ML,,SPUS           ,JEPQ
VP Mutual Fund,USD     ,1,55.68,56.4100000000,56,JEPQ SWAP ML,,SPUS           ,JEPQ
HFXI,AUD     ,28623,0.00,29.79,"852,679",JHX AU,,CSAU           ,JHX AU
IQSI,AUD     ,7605,0.00,29.79,"226,553",JHX AU,,CSAU           ,JHX AU
IQSM,USD     ,7597,0.00,161.42,"1,226,308",JKHY,,CSUS           ,JKHY
IQSM,USD     ,4937,0.00,314.41,"1,552,242",JLL,,CSUS           ,JLL
HFXI,USD     ,10410,0.00,60.5,"629,805",JM SP,,CSSG           ,JM SP
IQSI,EUR     ,4827,0.00,21.8,"105,229",JMT PL,,CSPT           ,JMT PL
LRND,USD     ,1341,0.00,178.5,"239,369",JNJ,,CSUS           ,JNJ
WRND,USD     ,511,0.00,178.5,"91,214",JNJ,,CSUS           ,JNJ
HFXI,USD     ,-18528462109,0.00,0.4784688995,"-8,865,292,875",JPYUSD 10/02/2025,,FWD            ,FWD_JPY_USD
MNA,GBP     ,2057234,0.00,2.1200000000,"4,361,336",JUST LN,,CSGB           ,JUST LN
IQSM,USD     ,7510,0.00,99.02,"743,640",JXN,,CSUS           ,JXN
IQSU,USD     ,2723,0.00,79.58,"216,696",K,,CSUS           ,K
