"Account Number","Account Name","Cash Account Number","Cash Account Name","Sweep Vehicle Number","Sweep Vehicle Name","Account Group","Reporting Currency Code","Reporting Currency Name","Local Currency Code","Local Currency Name","Location Code","Location Name","Cash Reporting Date","Reference Number","Client Reference Number","Related Reference","Tax Code","Tax Code Description","Transaction Type Code","Transaction Type","Main Transaction Code","Sub Transaction Code","Detailed Transaction Type Name","Transaction Description 1","Transaction Description 2","Transaction Description 3","Transaction Description 4","Transaction Description 5","Transaction Description 6","Trade / Ex Date","Settle / Pay Date","Actual Settle Date","Record Date","Cash Post Date","Cash Value Date","Shares/Par","Local Price/Rate","Local Principal Amount","Local Income Amount","Gross Amount","Source Tax Withheld Amount","Bank Tax Withheld Amount","Opening Balance Local","Transaction Amount Local","Closing Balance Local","Opening Balance Reporting Equivalent","Transaction Amount Reporting Equivalent","Closing Balance Reporting Equivalent","Trading Broker Code","Trading Broker Name","Trading BIC Broker Code","Clearing Broker Code","Clearing Broker Name","Clearing BIC Broker Code","Security Short Description","Security Description 1","Security Description 2","Security  Description 3","Security Description 4","Security Description 5","Exchange Rate","CUSIP/CINS","TICKER","ISIN","SEDOL","VALOREN","SICOVAM","WPK","QUICK","Wire Reference Number","Begin Date","End Date","Report Run Date","Report Run Time","Current Factor","Previous Factor","Amortized Units","Event ID","Flat Tax %","Flat Tax Amount","Solidarity %","Solidarity Amount","Flat Tax Currency","Account - GSP","Extended Account","Opening STIF Balance","STIF Transaction Amount","Closing STIF Balance","Create Date","Last Updated","Contractual Indicator Code","Settlement Policy","CID","IAS Account Number","IAS Account Name","IAS Consolidated Account Number","IAS Consolidated Account Name","GFC Indicator","Issue Currency Code","Accrual Currency Code","Asset Category"
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394730360","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","AUD","AUSTRALIAN DOLLAR","11","BRU","09/17/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","7,869.00","","7,869.00","5,231.70","","5,231.70","","","","","","","","","","","","","0.6648500000","","","","","","","","","","09/12/2025","09/26/2025","09/12/2025","08:03:11 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394730360","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","AUD","AUSTRALIAN DOLLAR","11","BRU","09/18/2025","PSS2508201232405","Y","","","","DV","DIVIDEND","RC","101","Dividend","PSS #: 2508201232405  UNITS/QNTY: 41,542.0000","SEDOL #: 6271026  ISIN #: AU000000IAG3  EVENT ID: 1568807173","DESC : INSURANCE AUSTRALIA GR DIV SRC RATE:     0.0760000000","EX DT: 25AUG21  RECORD DT: 25AUG22  PAY DT: 25SEP18","CCY: AUD  GRSS: 3,157.1900         WTH: 0.0000","AMOR BAL: 0.0000          PRFC: 0.0000      CUFC: 0.0000","08/21/2025","09/18/2025","","08/22/2025","","","41,542.0000","0.0760000000","0.00","3,157.19","3,157.19","","","7,869.00","3,157.19","20,921.69","5,231.70","2,099.06","13,909.79","","","","","","","INSURANCE AUSTRALIA GROUP LTD NPV","INSURANCE AUSTRALIA GROUP LTD NPV","","","","","0.6648500000","Q49361100","IAG AU","AU000000IAG3","6271026","001360427","","","","","09/12/2025","09/26/2025","09/12/2025","08:03:11 AM EDT (GMT -4:00)","","","","1568807173","","","","","AUD","139473","000000139473","0.00","0.00","0.00","08/21/2025","08/20/2025 18.20.33","C","Contractual Cash","5829291047","","","","","","AUD","AUD","EQUITIES"
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394730360","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","AUD","AUSTRALIAN DOLLAR","11","BRU","09/18/2025","PSS2509031204546","Y","","","","DV","DIVIDEND","RC","101","Dividend","PSS #: 2509031204546  UNITS/QNTY: 41,542.0000","SEDOL #: 6271026  ISIN #: AU000000IAG3  EVENT ID: 1568807173","DESC : INSURANCE AUSTRALIA GR DIV SRC RATE:     0.1140000000","EX DT: 25AUG21  RECORD DT: 25AUG22  PAY DT: 25SEP18","CCY: AUD  GRSS: 4,735.7900         WTH: 0.0000","AMOR BAL: 0.0000          PRFC: 0.0000      CUFC: 0.0000","08/21/2025","09/18/2025","","08/22/2025","","","41,542.0000","0.1140000000","0.00","4,735.79","4,735.79","","","7,869.00","4,735.79","20,921.69","5,231.70","3,148.59","13,909.79","","","","","","","INSURANCE AUSTRALIA GROUP LTD NPV","INSURANCE AUSTRALIA GROUP LTD NPV","","","","","0.6648500000","Q49361100","IAG AU","AU000000IAG3","6271026","001360427","","","","","09/12/2025","09/26/2025","09/12/2025","08:03:11 AM EDT (GMT -4:00)","","","","1568807173","","","","","AUD","139473","000000139473","0.00","0.00","0.00","09/04/2025","09/03/2025 18.11.48","C","Contractual Cash","5829291047","","","","","","AUD","AUD","EQUITIES"
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394730360","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","AUD","AUSTRALIAN DOLLAR","11","BRU","09/18/2025","PSS2509021250423","Y","","","","DV","DIVIDEND","RC","101","Dividend","PSS #: 2509021250423  UNITS/QNTY: 8,190.0000","SEDOL #: 6821120  ISIN #: AU000000SHL7  EVENT ID: 1569196077","DESC : SONIC HEALTHCARE LTD N DIV SRC RATE:     0.2205000000","EX DT: 25SEP03  RECORD DT: 25SEP04  PAY DT: 25SEP18","CCY: AUD  GRSS: 1,805.9000         WTH: 0.0000","AMOR BAL: 0.0000          PRFC: 0.0000      CUFC: 0.0000","09/03/2025","09/18/2025","","09/04/2025","","","8,190.0000","0.2205000000","0.00","1,805.90","1,805.90","","","7,869.00","1,805.90","20,921.69","5,231.70","1,200.65","13,909.79","","","","","","","SONIC HEALTHCARE LTD NPV","SONIC HEALTHCARE LTD NPV","","","","","0.6648500000","Q8563C107","SHL AU","AU000000SHL7","6821120","000163147","","","","","09/12/2025","09/26/2025","09/12/2025","08:03:11 AM EDT (GMT -4:00)","","","","1569196077","","","","","AUD","139473","000000139473","0.00","0.00","0.00","09/03/2025","09/02/2025 21.35.11","C","Contractual Cash","5829291047","","","","","","AUD","AUD","EQUITIES"
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394730360","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","AUD","AUSTRALIAN DOLLAR","11","BRU","09/18/2025","PSS2509021250213","Y","","","","DV","DIVIDEND","RC","101","Dividend","PSS #: 2509021250213  UNITS/QNTY: 8,190.0000","SEDOL #: 6821120  ISIN #: AU000000SHL7  EVENT ID: 1569196077","DESC : SONIC HEALTHCARE LTD N DIV SRC RATE:     0.4095000000","EX DT: 25SEP03  RECORD DT: 25SEP04  PAY DT: 25SEP18","CCY: AUD  GRSS: 3,353.8100         WTH: 0.0000","AMOR BAL: 0.0000          PRFC: 0.0000      CUFC: 0.0000","09/03/2025","09/18/2025","","09/04/2025","","","8,190.0000","0.4095000000","0.00","3,353.81","3,353.81","","","7,869.00","3,353.81","20,921.69","5,231.70","2,229.78","13,909.79","","","","","","","SONIC HEALTHCARE LTD NPV","SONIC HEALTHCARE LTD NPV","","","","","0.6648500000","Q8563C107","SHL AU","AU000000SHL7","6821120","000163147","","","","","09/12/2025","09/26/2025","09/12/2025","08:03:11 AM EDT (GMT -4:00)","","","","1569196077","","","","","AUD","139473","000000139473","0.00","0.00","0.00","09/03/2025","09/02/2025 21.35.11","C","Contractual Cash","5829291047","","","","","","AUD","AUD","EQUITIES"
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394730360","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","AUD","AUSTRALIAN DOLLAR","11","BRU","09/19/2025","PSS2508211238864","Y","","","","DV","DIVIDEND","RC","101","Dividend","PSS #: 2508211238864  UNITS/QNTY: 3,369.0000","SEDOL #: 6129222  ISIN #: AU000000ASX7  EVENT ID: 1568820836","DESC : ASX LTD NPV            DIV SRC RATE:     1.1210000000","EX DT: 25AUG22  RECORD DT: 25AUG25  PAY DT: 25SEP19","CCY: AUD  GRSS: 3,776.6500         WTH: 0.0000","AMOR BAL: 0.0000          PRFC: 0.0000      CUFC: 0.0000","08/22/2025","09/19/2025","","08/25/2025","","","3,369.0000","1.1210000000","0.00","3,776.65","3,776.65","","","20,921.69","3,776.65","24,698.34","13,909.79","2,510.91","16,420.69","","","","","","","ASX LTD NPV","ASX LTD NPV","","","","","0.6648500000","Q0604U105","ASX AU","AU000000ASX7","6129222","000962456","","","","","09/12/2025","09/26/2025","09/12/2025","08:03:11 AM EDT (GMT -4:00)","","","","1568820836","","","","","AUD","139473","000000139473","0.00","0.00","0.00","08/22/2025","08/21/2025 18.12.35","C","Contractual Cash","5829291047","","","","","","AUD","AUD","EQUITIES"
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394732080","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","09/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","(2.58)","","(2.58)","(0.41)","","(0.41)","","","","","","","","","","","","","0.1571178305","","","","","","","","","","09/12/2025","09/26/2025","09/12/2025","08:03:11 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394732080","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","09/15/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","(2.58)","","(2.58)","(0.41)","","(0.41)","","","","","","","","","","","","","0.1571178305","","","","","","","","","","09/12/2025","09/26/2025","09/12/2025","08:03:11 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394732080","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","09/16/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","(2.58)","","(2.58)","(0.41)","","(0.41)","","","","","","","","","","","","","0.1571178305","","","","","","","","","","09/12/2025","09/26/2025","09/12/2025","08:03:11 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394732080","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","09/17/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","(2.58)","","(2.58)","(0.41)","","(0.41)","","","","","","","","","","","","","0.1571178305","","","","","","","","","","09/12/2025","09/26/2025","09/12/2025","08:03:11 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394732080","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","09/18/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","(2.58)","","(2.58)","(0.41)","","(0.41)","","","","","","","","","","","","","0.1571178305","","","","","","","","","","09/12/2025","09/26/2025","09/12/2025","08:03:11 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394732080","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","09/19/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","(2.58)","","(2.58)","(0.41)","","(0.41)","","","","","","","","","","","","","0.1571178305","","","","","","","","","","09/12/2025","09/26/2025","09/12/2025","08:03:11 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
